oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	65. La métrica que nos dice cómo se explota la vulnerabilidad detectada (red, red local y sólo acceso local) se lama:	3	c) Localización.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	65. La métrica que nos dice cómo se explota la vulnerabilidad detectada (red, red local y sólo acceso local) se lama:	4	d) Geoposicionamiento.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	66. El cifrado homofónico tiene la ventaja de que:	1	a) No es un cifrado de sustitución.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	66. El cifrado homofónico tiene la ventaja de que:	2	b) Es un cifrado de transposición.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	66. El cifrado homofónico tiene la ventaja de que:	3	c) Es de clave pública.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	66. El cifrado homofónico tiene la ventaja de que:	4	d) No mantiene las propiedades estadísticas del alfabeto original.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	67. Técnica para ocultar la relación entre el texto plano y el texto cifrado:	1	a) Difusión.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	67. Técnica para ocultar la relación entre el texto plano y el texto cifrado:	2	b) Confusión.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	67. Técnica para ocultar la relación entre el texto plano y el texto cifrado:	3	c) Transposición.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	67. Técnica para ocultar la relación entre el texto plano y el texto cifrado:	4	d) Cifrado de producto.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	68. Técnica para repartir la redundancia del texto plano a lo largo del texto cifrado.	1	a) Difusión.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	68. Técnica para repartir la redundancia del texto plano a lo largo del texto cifrado.	2	b) Confusión.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	68. Técnica para repartir la redundancia del texto plano a lo largo del texto cifrado.	3	c) Transposición.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	68. Técnica para repartir la redundancia del texto plano a lo largo del texto cifrado.	4	d) Cifrado de producto.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	69. En la criptografía de clave privada la seguridad del sistema está ligada a:	1	a) El grupo al que pertenece el usuario.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	69. En la criptografía de clave privada la seguridad del sistema está ligada a:	2	b) El grado de transposición.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	69. En la criptografía de clave privada la seguridad del sistema está ligada a:	3	c) El grado de sustitución.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	69. En la criptografía de clave privada la seguridad del sistema está ligada a:	4	d) La longitud de la clave.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	70. En un sistema de criptografía simétrica es particularmente complejo el proceso de:	1	a) Cifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	70. En un sistema de criptografía simétrica es particularmente complejo el proceso de:	2	b) Descifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	70. En un sistema de criptografía simétrica es particularmente complejo el proceso de:	3	c) Distribución de claves.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	70. En un sistema de criptografía simétrica es particularmente complejo el proceso de:	4	d) Sustitución.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	71. Para garantizar la seguridad en un sistema de criptografía asimétrica, debe ser complejo computacionalmente:	1	a) El proceso de cifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	71. Para garantizar la seguridad en un sistema de criptografía asimétrica, debe ser complejo computacionalmente:	2	b) El proceso de descifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	71. Para garantizar la seguridad en un sistema de criptografía asimétrica, debe ser complejo computacionalmente:	3	c) La deducción de la clave privada a partir de la pública.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	71. Para garantizar la seguridad en un sistema de criptografía asimétrica, debe ser complejo computacionalmente:	4	d) El proceso de distribución de claves.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	72. No es un ejemplo de criptoanálisis:	1	a) El descubrimiento del algoritmo de cifrado.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	72. No es un ejemplo de criptoanálisis:	2	b) El análisis de frecuencias.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	72. No es un ejemplo de criptoanálisis:	3	c) Un ataque de fuerza bruta.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	72. No es un ejemplo de criptoanálisis:	4	d) Un ataque man in themiddle.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	73. Un criptosistema, en la práctica no nos proporcionará seguridad:	1	a) Computacional.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	73. Un criptosistema, en la práctica no nos proporcionará seguridad:	2	b) Incondicional.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	73. Un criptosistema, en la práctica no nos proporcionará seguridad:	3	c) Probable.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	73. Un criptosistema, en la práctica no nos proporcionará seguridad:	4	d) Condicional.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	74. Indica el algoritmo de cifrado de bloque de la figura :	1	a) CipherFeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	74. Indica el algoritmo de cifrado de bloque de la figura :	2	b) Output FeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	74. Indica el algoritmo de cifrado de bloque de la figura :	3	c) Cipher Block Chaining.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	74. Indica el algoritmo de cifrado de bloque de la figura :	4	d) ElectronicCodeBook.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	75. Indica el algoritmo de cifrado de bloque de la figura :	1	a) CipherFeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	75. Indica el algoritmo de cifrado de bloque de la figura :	2	b) Output FeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	75. Indica el algoritmo de cifrado de bloque de la figura :	3	c) Cipher Block Chaining.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	75. Indica el algoritmo de cifrado de bloque de la figura :	4	d) ElectronicCodeBook.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	76. Indica el algoritmo de cifrado de bloque de la figura :	1	a) CipherFeedBack.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	76. Indica el algoritmo de cifrado de bloque de la figura :	2	b) Output FeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	76. Indica el algoritmo de cifrado de bloque de la figura :	3	c) Cipher Block Chaining.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	76. Indica el algoritmo de cifrado de bloque de la figura :	4	d) ElectronicCodeBook.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	77. Indica el algoritmo de cifrado de bloque de la figura :	1	a) CipherFeedBack.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	77. Indica el algoritmo de cifrado de bloque de la figura :	2	b) Output FeedBack.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	77. Indica el algoritmo de cifrado de bloque de la figura :	3	c) Cipher Block Chaining.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	77. Indica el algoritmo de cifrado de bloque de la figura :	4	d) ElectronicCodeBook.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	78. Una red de Feistel utiliza de forma sucesiva las operaciones básicas de:	1	a) Cifrado y descrifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	78. Una red de Feistel utiliza de forma sucesiva las operaciones básicas de:	2	b) Sustitución y permutación.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	78. Una red de Feistel utiliza de forma sucesiva las operaciones básicas de:	3	c) Difusión y confusión.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	78. Una red de Feistel utiliza de forma sucesiva las operaciones básicas de:	4	d) Cifrado de flujo y cifrado de bloque.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	79. El algoritmo DES utiliza una red de Feistel de ___ etapas:	1	a) 19	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	79. El algoritmo DES utiliza una red de Feistel de ___ etapas:	2	b) 56	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	79. El algoritmo DES utiliza una red de Feistel de ___ etapas:	3	c) 16	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	79. El algoritmo DES utiliza una red de Feistel de ___ etapas:	4	d) 32	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	80. En una red de Feistel es falso que:	1	a) El descifrado se hace aplicando el algoritmo inverso al cifrado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	80. En una red de Feistel es falso que:	2	b) Usa la permutación y sustitución.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	80. En una red de Feistel es falso que:	3	c) Usa la misma clave para todas las etapas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	80. En una red de Feistel es falso que:	4	d) Se va tratando el texto por mitades de forma sucesiva.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	81. El algoritmo 3DES:	1	a) Usa cifrado DES tres veces consecutivas.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	81. El algoritmo 3DES:	2	b) Usa la misma clave en la primera y en la tercera etapas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	81. El algoritmo 3DES:	3	c) Representa una estructura de grupo.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	81. El algoritmo 3DES:	4	d) Lo primero que hace es dividir la clave en tres partes.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	82. El algoritmo AES utiliza la técnica de:	1	a) Sustitución no lineal.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	82. El algoritmo AES utiliza la técnica de:	2	b) Rotación cíclica.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	82. El algoritmo AES utiliza la técnica de:	3	c) Transformación lineal.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	82. El algoritmo AES utiliza la técnica de:	4	d) Todas son correctas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	83. Es falso en el protocolo Diffie-Hellman que:	1	a) Su uso principal es para intercambiar claves sin contcto previo.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	83. Es falso en el protocolo Diffie-Hellman que:	2	b) Asume un canal inseguro.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	83. Es falso en el protocolo Diffie-Hellman que:	3	c) Es insensible a ataques man-in-the-middle.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	83. Es falso en el protocolo Diffie-Hellman que:	4	d) Se ejecuta de forma anónima (no autenticada).	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	84. El protocolo RSA basa su robustez en:	1	a) La dificultad computacional de calcular logaritmos discretos.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	84. El protocolo RSA basa su robustez en:	2	b) Una red de Feistel de 19 etapas.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	84. El protocolo RSA basa su robustez en:	3	c) La dificultad computacional de factorizar un producto de dos primos grandes.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	84. El protocolo RSA basa su robustez en:	4	d) Una red de sustitución – permutación.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	85. Indica la afirmación más correcta, suponiendo la validación de certificados en un equipo desconectado de la red:	1	a) Si usa OCSP, podrá dar certificados caducados por válidos.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	85. Indica la afirmación más correcta, suponiendo la validación de certificados en un equipo desconectado de la red:	2	b) Si usa CRL, el proceso no funciona.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	85. Indica la afirmación más correcta, suponiendo la validación de certificados en un equipo desconectado de la red:	3	c) Si usa OCSP, podrá revocar certificados, pero no conocer los buenos.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	85. Indica la afirmación más correcta, suponiendo la validación de certificados en un equipo desconectado de la red:	4	d) Si usa CRL, podrá dar certificados revocados por válidos.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	86. Para que un sistema de PKI funcione todo el mundo debe conocer:	1	a) La clave privada de la RA.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	86. Para que un sistema de PKI funcione todo el mundo debe conocer:	2	b) La clave pública de la VA.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	86. Para que un sistema de PKI funcione todo el mundo debe conocer:	3	c) La clave pública de la CA.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	86. Para que un sistema de PKI funcione todo el mundo debe conocer:	4	d) La clave privada de todos los certificados revocados.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	87. Llamamos firma digital al proceso de:	1	a) Autenticar un mensaje con una clave conocida por todo el mundo.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	87. Llamamos firma digital al proceso de:	2	b) Revocación de certificados.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	87. Llamamos firma digital al proceso de:	3	c) Cifrado mediante clave pública.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	87. Llamamos firma digital al proceso de:	4	d) Cifrado mediante clave privada.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	88. El estándar de criptografía de clave pública para intercambio de información personal tiene la numeración:	1	a) PKCS#1	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	88. El estándar de criptografía de clave pública para intercambio de información personal tiene la numeración:	2	b) PKCS#12	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	88. El estándar de criptografía de clave pública para intercambio de información personal tiene la numeración:	3	c) PKCS#13	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	88. El estándar de criptografía de clave pública para intercambio de información personal tiene la numeración:	4	d) PKCS#15	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	89. El estándar MD5 procesa el texto en bloques de 512 bytes para propósitos de autenticación. Utiliza una clave huella de:	1	a) 128 bits.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	89. El estándar MD5 procesa el texto en bloques de 512 bytes para propósitos de autenticación. Utiliza una clave huella de:	2	b) 256 bits.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	89. El estándar MD5 procesa el texto en bloques de 512 bytes para propósitos de autenticación. Utiliza una clave huella de:	3	c) 64 bits.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	89. El estándar MD5 procesa el texto en bloques de 512 bytes para propósitos de autenticación. Utiliza una clave huella de:	4	d) 512 bits.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	90. El algoritmo 3DES utiliza:	1	a) 3 etapas de descrifrado DES.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	90. El algoritmo 3DES utiliza:	2	b) 3 etapas de cifrado DES.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	90. El algoritmo 3DES utiliza:	3	c) 2 etapas de cifrado DES y 1 de descifrado DES.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	90. El algoritmo 3DES utiliza:	4	d) 2 etapas de descifrado DES y 1 de cifrado DES	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	91. El protocolo SSL Record no se encarga de la operación de:	1	a) Fragmentación.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	91. El protocolo SSL Record no se encarga de la operación de:	2	b) Negociación del esquema de seguridad.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	91. El protocolo SSL Record no se encarga de la operación de:	3	c) Compresión.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	91. El protocolo SSL Record no se encarga de la operación de:	4	d) Cifrado de la carga útil.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	92. SSL no ofrece servicios de:	1	a) Disponibilidad.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	92. SSL no ofrece servicios de:	2	b) Confidencialidad.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	92. SSL no ofrece servicios de:	3	c) Autenticidad.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	92. SSL no ofrece servicios de:	4	d) Integridad.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	93. No es un nivel del protocolo SSH:	1	a) Transporte.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	93. No es un nivel del protocolo SSH:	2	b) Conexión.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	93. No es un nivel del protocolo SSH:	3	c) Autenticación.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	93. No es un nivel del protocolo SSH:	4	d) Intercambio de claves.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	94. El puerto por defecto para comunicación HTTPS es el:	1	a) 80	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	94. El puerto por defecto para comunicación HTTPS es el:	2	b) 443	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	94. El puerto por defecto para comunicación HTTPS es el:	3	c) 25	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	94. El puerto por defecto para comunicación HTTPS es el:	4	d) 110	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	95. Una ventaja de utilizar L2TP en lugar de IPSEC para establecer una VPN es:	1	a) La comprobación de integridad de cada paquete.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	95. Una ventaja de utilizar L2TP en lugar de IPSEC para establecer una VPN es:	2	b) El cifrado de datos de usuario.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	95. Una ventaja de utilizar L2TP en lugar de IPSEC para establecer una VPN es:	3	c) La mayor robustez.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	95. Una ventaja de utilizar L2TP en lugar de IPSEC para establecer una VPN es:	4	d) La no dependencia del protocolo IP.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	96. Una VPN que utiliza como medio de conexión la misma red de la empresa en lugar de Internet, se llama:	1	a) Punto a punto.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	96. Una VPN que utiliza como medio de conexión la misma red de la empresa en lugar de Internet, se llama:	2	b) De acceso remoto.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	96. Una VPN que utiliza como medio de conexión la misma red de la empresa en lugar de Internet, se llama:	3	c) LAN 2 LAN.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	96. Una VPN que utiliza como medio de conexión la misma red de la empresa en lugar de Internet, se llama:	4	d) Interna.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	97. La seguridad de HTTPS descansa sobre:	1	a) El certificado del usuario.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	97. La seguridad de HTTPS descansa sobre:	2	b) El certificado del navegador web.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	97. La seguridad de HTTPS descansa sobre:	3	c) El certificado de equipo del servidor web.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	97. La seguridad de HTTPS descansa sobre:	4	d) El certificado del equipo del cliente.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	98. Es incierto con respecto al protocolo SSH, que:	1	a) Utiliza por defecto el puerto 22.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	98. Es incierto con respecto al protocolo SSH, que:	2	b) Utiliza siempre criptografía simétrica.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	98. Es incierto con respecto al protocolo SSH, que:	3	c) Se pueden guardar las claves para futuras sesiones.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	98. Es incierto con respecto al protocolo SSH, que:	4	d) El demonio que suele usarse en Linux es sshd.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	99. El intercambio de claves en SSL se realiza dentro del protocolo:	1	a) Alertprotocol.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	99. El intercambio de claves en SSL se realiza dentro del protocolo:	2	b) Handshakeprotocol.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	99. El intercambio de claves en SSL se realiza dentro del protocolo:	3	c) Changecipherspecprotocol.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	99. El intercambio de claves en SSL se realiza dentro del protocolo:	4	d) Record protocol.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	100. SSL se sitúa entre las capas:	1	a) De transporte y aplicación.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	100. SSL se sitúa entre las capas:	2	b) De transporte y red.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	100. SSL se sitúa entre las capas:	3	c) De red y enlace.	No
